fonte;ano;nome_cientifico;tipo;producao;lat;lon
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-22,8833;-41,7167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-22,8883;-41,7136
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;41640;-22,8939;-41,8403
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;21000;-22,8975;-41,7969
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;21000;-22,9011;-41,8061
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4360;-22,9017;-41,8681
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7000;-22,9167;-41,7083
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8000;-22,9167;-41,7167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;17800;-22,9167;-41,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4500;-22,9181;-41,8683
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-22,92;-41,7125
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;17180;-22,92;-41,8633
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-22,9211;-41,8261
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6500;-22,925;-41,7772
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;40000;-22,925;-41,8169
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,9281;-41,9131
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1700;-22,93;-41,82
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8000;-22,93;-41,8272
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-22,9333;-41,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;19660;-22,9333;-44,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;45000;-22,9336;-41,9278
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3800;-22,9361;-41,9217
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-22,9383;-41,82
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5200;-22,94;-41,8233
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;16500;-22,9403;-41,8836
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-22,9422;-41,8075
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;28000;-22,9428;-41,8983
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;75000;-22,9478;-41,7169
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,95;-41,7167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;45960;-22,95;-41,75
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;760;-22,95;-41,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,95;-41,9025
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;29020;-22,95;-44,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4250;-22,9514;-41,9172
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2600;-22,9514;-42,8533
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2600;-22,9528;-42,8358
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;31000;-22,9531;-41,8769
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;17000;-22,9556;-41,7756
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;68000;-22,9583;-41,7186
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1900;-22,9608;-43,0294
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2600;-22,9611;-41,9222
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-22,9631;-41,8236
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;70000;-22,9667;-41,7667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15200;-22,9667;-41,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,9667;-41,9189
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;180;-22,9667;-42,2
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2600;-22,9667;-42,8519
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5600;-22,9667;-42,8522
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8550;-22,9667;-42,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;23360;-22,9667;-44,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;24740;-22,9667;-44,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7500;-22,9678;-41,9342
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2600;-22,9678;-41,9361
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4250;-22,9681;-41,9339
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2500;-22,9683;-41,9417
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2666,67;-22,9683;-41,9444
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,9692;-42,9528
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,9694;-41,9389
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6000;-22,9728;-41,8128
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;50000;-22,9736;-41,7183
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;43120;-22,9833;-41,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;39209;-22,9833;-41,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;38560;-22,9833;-41,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6280;-22,9833;-41,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;180;-22,9833;-41,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11500;-22,9833;-41,9353
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2666,67;-22,9833;-41,9356
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6250;-22,9833;-42,2
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3000;-22,9833;-42,4167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5020;-22,9833;-42,5
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;27760;-22,9833;-44,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2500;-22,9842;-41,9528
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-22,9844;-41,9175
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2600;-22,9844;-41,95
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4500;-22,9847;-41,9528
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8300;-22,9861;-41,9356
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4750;-22,9861;-41,9519
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;13216,67;-22,9944;-41,9528
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11750;-22,9956;-41,7781
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-22,9972;-41,9556
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;14000;-22,9997;-42,0725
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8120;-23;-41,7833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;33040;-23;-41,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;43140;-23;-41,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;42320;-23;-41,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12450;-23;-42,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6250;-23;-42,1833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4580;-23;-42,25
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18720;-23;-44,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;35100;-23;-44,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18000;-23,0014;-41,9164
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6000;-23,0075;-41,8822
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-23,0083;-41,9144
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;31700;-23,0167;-41,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;36940;-23,0167;-41,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3805;-23,0167;-41,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;16020;-23,0167;-41,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3200;-23,0167;-42,0333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6250;-23,0167;-42,15
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1740;-23,0167;-42,2333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3000;-23,0167;-44,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;13040;-23,0167;-44,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6500;-23,0217;-42,4481
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-23,0256;-41,9206
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;45620;-23,0333;-41,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3700;-23,0333;-41,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4305;-23,0333;-42,05
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6250;-23,0333;-42,1333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12450;-23,0333;-42,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-23,0367;-41,9097
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2000;-23,0386;-41,9011
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11000;-23,0406;-42,3267
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-23,0431;-42,8744
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8800;-23,05;-42,0333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-23,05;-42,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-23,05;-44,55
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2500;-23,0531;-42,44
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-23,0583;-42,8744
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6000;-23,0664;-42,3853
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2720;-23,0669;-44,8897
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8500;-23,0689;-43,3222
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-23,0706;-41,9058
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8500;-23,0806;-43,3019
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-23,0806;-43,3022
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-23,0833;-42,1167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-23,0833;-42,3
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5500;-23,0833;-43,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6000;-23,0833;-44,0333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6000;-23,0833;-44,0833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1680;-23,105;-43,9283
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5640;-23,1108;-44,8083
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;23886;-23,1167;-42,9667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8000;-23,1167;-43,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3000;-23,1167;-44,05
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6500;-23,1211;-43,7081
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8000;-23,1333;-43,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7760;-23,1383;-44,9061
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20340;-23,15;-43,95
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;34300;-23,1667;-43,8833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;13700;-23,1667;-43,9333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18000;-23,1864;-43,2167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9640;-23,1894;-44,9097
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7500;-23,1969;-43,9744
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-23,2;-42,3833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;31600;-23,2;-44
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8400;-23,2;-44,55
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6840;-23,2033;-44,9422
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-23,2044;-43,7703
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4120;-23,2058;-44,9417
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5680;-23,2144;-44,8817
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9940;-23,2144;-44,8983
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7860;-23,2167;-43,9167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11160;-23,2167;-44,5833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4940;-23,22;-44,9428
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4070;-23,2225;-43,8764
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2500;-23,2231;-44,5914
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4070;-23,2306;-43,8683
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4220;-23,2311;-44,8842
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20600;-23,2317;-44,0072
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-23,2394;-44,9764
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7400;-23,2397;-44,8931
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5980;-23,24;-44,9428
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18000;-23,2525;-44,3003
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3500;-23,2653;-44,3628
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9400;-23,2717;-44,3717
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9920;-23,2778;-44,4258
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7300;-23,2778;-44,4664
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8750;-23,3167;-44,4667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9500;-23,3167;-44,4833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1800;-23,3181;-44,3
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5500;-23,3183;-44,3028
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1800;-23,3194;-44,285
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10950;-23,3211;-44,5289
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10082;-23,3333;-43,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2000;-23,3333;-44,3
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1800;-23,3333;-44,3014
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1800;-23,3333;-44,3019
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1500;-23,3333;-44,6667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2750;-23,3333;-44,8833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2000;-23,335;-44,3194
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2000;-23,3358;-44,3186
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5500;-23,3361;-44,3017
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5080;-23,3667;-44,7833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12700;-23,375;-44,3719
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;13320;-23,3833;-44,7667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2750;-23,3833;-44,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4250;-23,3833;-44,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10950;-23,3842;-44,5289
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11420;-23,3889;-44,7939
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8280;-23,395;-44,8003
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15800;-23,395;-44,8161
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7640;-23,3953;-44,7842
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4250;-23,4;-44,7833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;14000;-23,4033;-44,6222
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8020;-23,4219;-44,7842
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6560;-23,4333;-44,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8000;-23,4333;-44,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8880;-23,4339;-44,7264
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8500;-23,45;-44,4667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7000;-23,45;-44,75
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4280;-23,45;-44,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;400;-23,4667;-44,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3940;-23,4667;-44,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8500;-23,4667;-44,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4280;-23,4667;-44,85
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3940;-23,4833;-44,8
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;400;-23,4833;-44,8167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10200;-23,4833;-44,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12340;-23,4878;-44,5964
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-23,5;-43,3333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20;-23,5;-44,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-23,5167;-44,45
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10000;-23,5167;-44,4667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9700;-23,5167;-44,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6700;-23,5167;-44,8667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-23,5333;-43,3833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18450;-23,5333;-44,8833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7250;-23,5333;-44,9
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-23,5667;-44,3167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4500;-23,5833;-44,9333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5200;-23,5833;-44,9667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;22000;-23,5883;-44,3003
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;32000;-23,5917;-44,31
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11000;-23,5989;-44,0756
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-23,6167;-44,2667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11000;-23,6278;-44,1517
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12700;-23,6278;-44,2822
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12700;-23,6278;-44,3719
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-23,65;-45,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-23,6531;-45,0389
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1340;-23,6667;-45,1
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10000;-23,6783;-45,1206
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-23,7;-44,3167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-23,7;-44,4533
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-23,7;-44,6167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7000;-23,7;-45,1333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12000;-23,7031;-45,1733
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;320;-23,7167;-43,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-23,7167;-44,4167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-23,7167;-44,5333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-23,7167;-45,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9000;-23,75;-44,4167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;25000;-23,7503;-44,5494
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;35000;-23,7667;-44,6167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-23,8;-44,4
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15960;-23,8008;-45,11
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;700;-23,8292;-44,7067
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7890;-23,8333;-45,3333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7460;-23,8342;-45,0767
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7480;-23,8642;-45,8228
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;11000;-23,8833;-44,65
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;35000;-23,8833;-44,7333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-23,9;-44,5667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;40000;-23,9167;-44,5839
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;780;-23,9203;-45,8672
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-23,9392;-45,1111
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15000;-24,05;-46,4167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;6155;-24,14;-46,2522
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;7500;-24,15;-46,4333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;3330;-24,1567;-46,2353
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18000;-24,1833;-46,4167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-24,2114;-46,1747
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-24,2333;-46,65
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;15490;-24,3631;-46,8781
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;12500;-24,5833;-46,7667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18000;-25,0167;-44,3833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10240;-25,0833;-47,1333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10750;-25,0878;-47,2514
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10750;-25,1342;-47,3
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;26500;-25,245;-47,4278
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18333,33;-25,3667;-47,55
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10750;-25,3675;-47,5597
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-25,3833;-47,5333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18333,33;-25,5167;-47,7833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10750;-25,5172;-47,7103
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;52000;-25,5614;-47,7483
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18333,33;-25,6;-47,8333
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-25,7833;-48,0667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;16500;-25,8411;-41,5367
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;20000;-25,8464;-48,0706
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-25,8703;-48,1111
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;2380;-25,8981;-48,145
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;1090;-25,9083;-48,2267
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;5000;-25,9833;-48,0667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-26,0172;-48,1675
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;9200;-26,05;-48,1833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8550;-26,0667;-48,1667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;10000;-26,0667;-48,25
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8550;-26,15;-48,2833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8550;-26,1667;-48,2667
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8000;-26,1669;-48,1528
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;8550;-26,1833;-48,25
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;300;-26,2122;-48,3108
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;300;-26,2417;-48,2417
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;300;-26,2433;-48,2367
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;300;-26,2442;-48,2447
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;25500;-26,3333;-48,3167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;4000;-26,3667;-48,3167
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;18000;-26,5;-48,3833
PMAP-SC;2008;Sardinella brasiliensis;Mapa de bordo;30000;-26,5006;-48,4897
